Date,Net_Value,Cost_Nav,Profit_Rate(%),Decision,RSI,MACD,BB,Big_Trend,Reason,Fund_Code
2024-01-23,1.0615,1.3829,-23.24,因绝对止损（亏损>20%）卖出100%,69.39,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-24,1.0605,1.3829,-23.31,因绝对止损（亏损>20%）卖出100%,68.37,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-25,1.061,1.3829,-23.28,因绝对止损（亏损>20%）卖出100%,68.62,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-26,1.0564,1.3829,-23.61,因绝对止损（亏损>20%）卖出100%,63.68,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-29,1.067,1.3829,-22.84,因绝对止损（亏损>20%）卖出100%,69.18,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-30,1.0592,1.3829,-23.41,因绝对止损（亏损>20%）卖出100%,61.77,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-01-31,1.04,1.3829,-24.8,因绝对止损（亏损>20%）卖出100%,48.11,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-01,1.0513,1.3829,-23.98,因绝对止损（亏损>20%）卖出100%,54.49,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-02,1.0658,1.3829,-22.93,因绝对止损（亏损>20%）卖出100%,61.1,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-05,1.0641,1.3829,-23.05,因绝对止损（亏损>20%）卖出100%,60.0,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-06,1.0621,1.3829,-23.2,因绝对止损（亏损>20%）卖出100%,58.66,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-07,1.0713,1.3829,-22.53,因绝对止损（亏损>20%）卖出100%,62.77,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-08,1.0724,1.3829,-22.45,因绝对止损（亏损>20%）卖出100%,63.24,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-19,1.0666,1.3829,-22.87,因绝对止损（亏损>20%）卖出100%,59.01,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-20,1.0589,1.3829,-23.43,因绝对止损（亏损>20%）卖出100%,53.85,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-21,1.0546,1.3829,-23.74,因绝对止损（亏损>20%）卖出100%,51.16,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-22,1.083,1.3829,-21.69,因绝对止损（亏损>20%）卖出100%,63.96,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-23,1.0796,1.3829,-21.93,因绝对止损（亏损>20%）卖出100%,61.87,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-26,1.0796,1.3829,-21.93,因绝对止损（亏损>20%）卖出100%,61.87,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-27,1.0813,1.3829,-21.81,因绝对止损（亏损>20%）卖出100%,62.58,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-28,1.0762,1.3829,-22.18,因绝对止损（亏损>20%）卖出100%,59.03,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-02-29,1.0854,1.3829,-21.51,因绝对止损（亏损>20%）卖出100%,63.1,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-01,1.1002,1.3829,-20.44,因绝对止损（亏损>20%）卖出100%,68.51,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-04,1.0951,1.3829,-20.81,因绝对止损（亏损>20%）卖出100%,64.97,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-05,1.0776,1.3829,-22.08,因绝对止损（亏损>20%）卖出100%,54.56,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-06,1.0841,1.3829,-21.61,因绝对止损（亏损>20%）卖出100%,57.3,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-07,1.0992,1.3829,-20.51,因绝对止损（亏损>20%）卖出100%,62.89,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-08,1.0833,1.3829,-21.66,因绝对止损（亏损>20%）卖出100%,54.76,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-11,1.0794,1.3829,-21.95,因绝对止损（亏损>20%）卖出100%,52.95,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-12,1.0935,1.3829,-20.93,因绝对止损（亏损>20%）卖出100%,58.31,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-13,1.0845,1.3829,-21.58,因绝对止损（亏损>20%）卖出100%,54.08,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-14,1.0821,1.3829,-21.75,因绝对止损（亏损>20%）卖出100%,52.97,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-15,1.0707,1.3829,-22.58,因绝对止损（亏损>20%）卖出100%,47.96,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-18,1.0798,1.3829,-21.92,因绝对止损（亏损>20%）卖出100%,51.87,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-19,1.0819,1.3829,-21.77,因绝对止损（亏损>20%）卖出100%,52.76,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-20,1.093,1.3829,-20.96,因绝对止损（亏损>20%）卖出100%,57.23,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-21,1.0966,1.3829,-20.7,因绝对止损（亏损>20%）卖出100%,58.59,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-22,1.0995,1.3829,-20.49,因绝对止损（亏损>20%）卖出100%,59.71,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-25,1.0985,1.3829,-20.57,因绝对止损（亏损>20%）卖出100%,59.12,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,019548
2024-03-26,1.0943,1.3829,-20.87,因绝对止损（亏损>20%）卖出100%,56.58,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-27,1.098,1.3829,-20.6,因绝对止损（亏损>20%）卖出100%,58.28,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-28,1.0969,1.3829,-20.68,因绝对止损（亏损>20%）卖出100%,57.56,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-03-29,1.0963,1.3829,-20.72,因绝对止损（亏损>20%）卖出100%,57.14,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-01,1.0972,1.3829,-20.66,因绝对止损（亏损>20%）卖出100%,57.64,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-02,1.0879,1.3829,-21.33,因绝对止损（亏损>20%）卖出100%,51.08,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-03,1.0891,1.3829,-21.25,因绝对止损（亏损>20%）卖出100%,51.84,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-08,1.0855,1.3829,-21.51,因绝对止损（亏损>20%）卖出100%,49.36,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-09,1.0893,1.3829,-21.23,因绝对止损（亏损>20%）卖出100%,51.97,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-10,1.0802,1.3829,-21.89,因绝对止损（亏损>20%）卖出100%,45.87,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-11,1.0973,1.3829,-20.65,因绝对止损（亏损>20%）卖出100%,56.26,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-12,1.0798,1.3829,-21.92,因绝对止损（亏损>20%）卖出100%,46.44,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-15,1.0634,1.3829,-23.1,因绝对止损（亏损>20%）卖出100%,39.48,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-16,1.064,1.3829,-23.06,因绝对止损（亏损>20%）卖出100%,39.83,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-17,1.0511,1.3829,-23.99,因绝对止损（亏损>20%）卖出100%,35.07,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-18,1.045,1.3829,-24.43,因绝对止损（亏损>20%）卖出100%,33.05,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-19,1.0239,1.3829,-25.96,因绝对止损（亏损>20%）卖出100%,27.23,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-22,1.0347,1.3829,-25.18,因绝对止损（亏损>20%）卖出100%,33.67,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-23,1.0512,1.3829,-23.99,因绝对止损（亏损>20%）卖出100%,42.11,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-24,1.0546,1.3829,-23.74,因绝对止损（亏损>20%）卖出100%,43.69,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-25,1.05,1.3829,-24.07,因绝对止损（亏损>20%）卖出100%,42.01,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-26,1.0641,1.3829,-23.05,因绝对止损（亏损>20%）卖出100%,48.54,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-29,1.0676,1.3829,-22.8,因绝对止损（亏损>20%）卖出100%,50.05,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-04-30,1.0491,1.3829,-24.14,因绝对止损（亏损>20%）卖出100%,42.91,死叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,019548
2024-05-06,1.0815,1.3829,-21.79,因绝对止损（亏损>20%）卖出100%,55.01,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-07,1.0813,1.3829,-21.81,因绝对止损（亏损>20%）卖出100%,54.93,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-08,1.0811,1.3829,-21.82,因绝对止损（亏损>20%）卖出100%,54.85,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-09,1.0824,1.3829,-21.73,因绝对止损（亏损>20%）卖出100%,55.33,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-10,1.0848,1.3829,-21.56,因绝对止损（亏损>20%）卖出100%,56.24,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-13,1.0874,1.3829,-21.37,因绝对止损（亏损>20%）卖出100%,57.25,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-14,1.0946,1.3829,-20.85,因绝对止损（亏损>20%）卖出100%,60.03,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-30,1.1052,1.3829,-20.08,因绝对止损（亏损>20%）卖出100%,54.5,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-05-31,1.1048,1.3829,-20.11,因绝对止损（亏损>20%）卖出100%,54.24,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-06-17,1.1763,1.3829,-14.94,暂停定投,79.65,金叉,上轨,弱势,暂停定投,019548
2024-06-18,1.1764,1.3829,-14.93,暂停定投,79.68,金叉,中轨,弱势,暂停定投,019548
2024-06-19,1.1766,1.3829,-14.92,暂停定投,79.72,金叉,中轨,弱势,暂停定投,019548
2024-07-02,1.1773,1.3829,-14.87,暂停定投,68.44,死叉,中轨,弱势,暂停定投,019548
2024-07-03,1.1841,1.3829,-14.38,暂停定投,70.98,死叉,中轨,弱势,暂停定投,019548
2024-07-04,1.184,1.3829,-14.38,暂停定投,70.89,死叉,中轨,弱势,暂停定投,019548
2024-07-05,1.1941,1.3829,-13.65,暂停定投,74.42,金叉,中轨,强势,暂停定投,019548
2024-07-08,1.193,1.3829,-13.73,暂停定投,73.37,金叉,中轨,强势,暂停定投,019548
2024-07-09,1.1899,1.3829,-13.96,暂停定投,70.38,金叉,中轨,弱势,暂停定投,019548
2024-07-10,1.2033,1.3829,-12.99,暂停定投,75.11,金叉,中轨,弱势,暂停定投,019548
2024-07-11,1.179,1.3829,-14.74,暂停定投,57.25,金叉,中轨,强势,暂停定投,019548
2024-07-12,1.1842,1.3829,-14.37,暂停定投,59.47,死叉,中轨,中性,暂停定投,019548
2024-07-15,1.1865,1.3829,-14.2,暂停定投,60.45,死叉,中轨,弱势,暂停定投,019548
2024-07-16,1.1864,1.3829,-14.21,暂停定投,60.38,死叉,中轨,弱势,暂停定投,019548
2024-07-25,1.1037,1.3829,-20.19,因绝对止损（亏损>20%）卖出100%,30.51,死叉,下轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-07-30,1.1005,1.3829,-20.42,因绝对止损（亏损>20%）卖出100%,32.1,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-01,1.1062,1.3829,-20.01,因绝对止损（亏损>20%）卖出100%,38.72,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-02,1.0833,1.3829,-21.66,因绝对止损（亏损>20%）卖出100%,33.92,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-05,1.0545,1.3829,-23.75,因绝对止损（亏损>20%）卖出100%,29.05,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-06,1.0645,1.3829,-23.02,因绝对止损（亏损>20%）卖出100%,32.67,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-07,1.0528,1.3829,-23.87,因绝对止损（亏损>20%）卖出100%,30.69,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-08,1.0835,1.3829,-21.65,因绝对止损（亏损>20%）卖出100%,40.79,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-09,1.0887,1.3829,-21.27,因绝对止损（亏损>20%）卖出100%,42.32,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-08-12,1.0903,1.3829,-21.16,因绝对止损（亏损>20%）卖出100%,42.81,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-09-03,1.1059,1.3829,-20.03,因绝对止损（亏损>20%）卖出100%,42.63,金叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-09-04,1.1044,1.3829,-20.14,因绝对止损（亏损>20%）卖出100%,42.23,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-09-05,1.1027,1.3829,-20.26,因绝对止损（亏损>20%）卖出100%,41.76,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-09-06,1.0741,1.3829,-22.33,因绝对止损（亏损>20%）卖出100%,34.67,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-09-09,1.0879,1.3829,-21.33,因绝对止损（亏损>20%）卖出100%,39.97,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-09-10,1.0993,1.3829,-20.51,因绝对止损（亏损>20%）卖出100%,44.0,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2024-10-14,1.1814,1.3829,-14.57,暂停定投,65.45,金叉,中轨,强势,暂停定投,019548
2024-10-16,1.1757,1.3829,-14.98,暂停定投,61.35,金叉,中轨,强势,暂停定投,019548
2024-10-17,1.177,1.3829,-14.89,暂停定投,61.77,金叉,中轨,弱势,暂停定投,019548
2024-10-18,1.185,1.3829,-14.31,暂停定投,64.38,金叉,中轨,弱势,暂停定投,019548
2024-10-21,1.1824,1.3829,-14.5,暂停定投,62.88,金叉,中轨,弱势,暂停定投,019548
2024-10-22,1.1873,1.3829,-14.14,暂停定投,64.56,金叉,中轨,弱势,暂停定投,019548
2024-10-24,1.1801,1.3829,-14.66,暂停定投,58.94,金叉,中轨,弱势,暂停定投,019548
2024-10-25,1.1835,1.3829,-14.42,暂停定投,60.17,死叉,中轨,弱势,暂停定投,019548
2024-10-28,1.1867,1.3829,-14.19,暂停定投,61.34,死叉,中轨,弱势,暂停定投,019548
2024-10-29,1.1972,1.3829,-13.43,暂停定投,64.98,金叉,中轨,强势,暂停定投,019548
2024-10-30,1.1899,1.3829,-13.96,暂停定投,60.7,金叉,中轨,中性,暂停定投,019548
2024-11-05,1.1757,1.3829,-14.98,暂停定投,53.43,死叉,中轨,弱势,暂停定投,019548
2024-11-06,1.2055,1.3829,-12.83,暂停定投,62.98,死叉,中轨,弱势,暂停定投,019548
2024-11-07,1.233,1.3829,-10.84,暂停定投,69.25,金叉,上轨,强势,暂停定投,019548
2024-11-08,1.2305,1.3829,-11.02,暂停定投,68.12,金叉,上轨,弱势,暂停定投,019548
2024-11-11,1.2351,1.3829,-10.69,暂停定投,69.12,金叉,上轨,中性,暂停定投,019548
2024-11-12,1.2353,1.3829,-10.67,暂停定投,69.16,金叉,中轨,弱势,暂停定投,019548
2024-11-13,1.2344,1.3829,-10.74,暂停定投,68.68,金叉,中轨,弱势,暂停定投,019548
2024-11-14,1.2263,1.3829,-11.32,暂停定投,64.29,金叉,中轨,弱势,暂停定投,019548
2024-11-15,1.1992,1.3829,-13.28,暂停定投,52.26,金叉,中轨,弱势,暂停定投,019548
2024-11-18,1.2055,1.3829,-12.83,暂停定投,54.4,金叉,中轨,弱势,暂停定投,019548
2024-11-19,1.2133,1.3829,-12.26,暂停定投,56.96,死叉,中轨,弱势,暂停定投,019548
2024-11-20,1.2127,1.3829,-12.31,暂停定投,56.7,死叉,中轨,弱势,暂停定投,019548
2024-11-21,1.2168,1.3829,-12.01,暂停定投,58.13,死叉,中轨,弱势,暂停定投,019548
2024-11-22,1.2186,1.3829,-11.88,暂停定投,58.77,死叉,中轨,弱势,暂停定投,019548
2024-11-25,1.2195,1.3829,-11.82,暂停定投,59.11,死叉,中轨,强势,暂停定投,019548
2024-11-26,1.2256,1.3829,-11.37,暂停定投,61.43,死叉,中轨,弱势,暂停定投,019548
2024-11-27,1.2168,1.3829,-12.01,暂停定投,56.46,死叉,中轨,弱势,暂停定投,019548
2024-11-28,1.2154,1.3829,-12.11,暂停定投,55.69,死叉,中轨,弱势,暂停定投,019548
2024-11-29,1.2248,1.3829,-11.43,暂停定投,59.67,死叉,中轨,弱势,暂停定投,019548
2024-12-02,1.2367,1.3829,-10.57,暂停定投,64.07,死叉,中轨,弱势,暂停定投,019548
2024-12-03,1.2421,1.3829,-10.18,暂停定投,65.89,金叉,中轨,弱势,暂停定投,019548
2024-12-10,1.2428,1.3829,-10.13,暂停定投,60.2,金叉,中轨,弱势,暂停定投,019548
2024-12-18,1.2336,1.3829,-10.8,暂停定投,49.03,金叉,中轨,中性,暂停定投,019548
2024-12-19,1.2255,1.3829,-11.38,暂停定投,46.39,死叉,中轨,弱势,暂停定投,019548
2024-12-20,1.232,1.3829,-10.91,暂停定投,48.77,死叉,中轨,弱势,暂停定投,019548
2024-12-23,1.2421,1.3829,-10.18,暂停定投,52.31,死叉,中轨,强势,暂停定投,019548
2024-12-24,1.2518,1.3829,-9.48,卖10%,55.5,死叉,中轨,弱势,卖10%,019548
2024-12-25,1.2498,1.3829,-9.62,卖10%,54.69,死叉,中轨,弱势,卖10%,019548
2024-12-27,1.2325,1.3829,-10.88,暂停定投,47.72,死叉,中轨,强势,暂停定投,019548
2024-12-30,1.2174,1.3829,-11.97,暂停定投,42.6,死叉,中轨,弱势,暂停定投,019548
2024-12-31,1.2081,1.3829,-12.64,暂停定投,39.77,死叉,中轨,弱势,暂停定投,019548
2025-01-02,1.2065,1.3829,-12.76,暂停定投,39.29,死叉,中轨,弱势,暂停定投,019548
2025-01-03,1.2257,1.3829,-11.37,暂停定投,47.53,死叉,中轨,弱势,暂停定投,019548
2025-01-06,1.2383,1.3829,-10.46,暂停定投,52.13,死叉,中轨,弱势,暂停定投,019548
2025-01-07,1.2176,1.3829,-11.95,暂停定投,45.13,死叉,中轨,强势,暂停定投,019548
2025-01-08,1.2184,1.3829,-11.9,暂停定投,45.44,死叉,中轨,弱势,暂停定投,019548
2025-01-09,1.2183,1.3829,-11.9,暂停定投,45.41,死叉,中轨,强势,暂停定投,019548
2025-01-10,1.2006,1.3829,-13.18,暂停定投,39.75,死叉,中轨,弱势,暂停定投,019548
2025-01-13,1.197,1.3829,-13.44,暂停定投,38.69,死叉,中轨,弱势,暂停定投,019548
2025-01-14,1.1956,1.3829,-13.54,暂停定投,38.27,死叉,中轨,弱势,暂停定投,019548
2025-01-15,1.2219,1.3829,-11.64,暂停定投,49.51,死叉,中轨,弱势,暂停定投,019548
2025-01-16,1.214,1.3829,-12.21,暂停定投,46.75,死叉,中轨,弱势,暂停定投,019548
2025-01-17,1.2331,1.3829,-10.83,暂停定投,53.49,死叉,中轨,弱势,暂停定投,019548
2025-01-20,1.233,1.3829,-10.84,暂停定投,53.45,金叉,中轨,中性,暂停定投,019548
2025-01-21,1.2368,1.3829,-10.56,暂停定投,54.77,金叉,中轨,弱势,暂停定投,019548
2025-01-27,1.213,1.3829,-12.29,暂停定投,44.47,金叉,中轨,中性,暂停定投,019548
2025-02-05,1.2418,1.3829,-10.2,暂停定投,53.68,金叉,中轨,强势,暂停定投,019548
2025-02-07,1.2334,1.3829,-10.81,暂停定投,50.63,金叉,中轨,弱势,暂停定投,019548
2025-02-21,1.2403,1.3829,-10.31,暂停定投,47.88,金叉,中轨,弱势,暂停定投,019548
2025-02-24,1.2265,1.3829,-11.31,暂停定投,43.22,金叉,中轨,弱势,暂停定投,019548
2025-02-25,1.2116,1.3829,-12.39,暂停定投,38.82,死叉,中轨,弱势,暂停定投,019548
2025-02-26,1.2152,1.3829,-12.13,暂停定投,40.4,死叉,中轨,弱势,暂停定投,019548
2025-02-27,1.1837,1.3829,-14.4,暂停定投,32.51,死叉,中轨,弱势,暂停定投,019548
2025-02-28,1.2019,1.3829,-13.09,暂停定投,39.82,死叉,中轨,弱势,暂停定投,019548
2025-03-03,1.1769,1.3829,-14.9,暂停定投,34.32,死叉,中轨,弱势,暂停定投,019548
2025-03-05,1.1882,1.3829,-14.08,暂停定投,39.32,死叉,中轨,弱势,暂停定投,019548
2025-04-03,1.0779,1.3829,-22.06,因绝对止损（亏损>20%）卖出100%,32.16,金叉,中轨,中性,因绝对止损（亏损>20%）卖出100%,019548
2025-04-07,1.0189,1.3829,-26.32,因绝对止损（亏损>20%）卖出100%,25.03,死叉,下轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-08,0.9997,1.3829,-27.71,因绝对止损（亏损>20%）卖出100%,23.22,死叉,下轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-10,1.0696,1.3829,-22.66,因绝对止损（亏损>20%）卖出100%,41.94,死叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-11,1.0889,1.3829,-21.26,因绝对止损（亏损>20%）卖出100%,44.96,死叉,中轨,弱势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-14,1.0951,1.3829,-20.81,因绝对止损（亏损>20%）卖出100%,45.93,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-15,1.0968,1.3829,-20.69,因绝对止损（亏损>20%）卖出100%,46.21,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-16,1.0664,1.3829,-22.89,因绝对止损（亏损>20%）卖出100%,42.01,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-17,1.0658,1.3829,-22.93,因绝对止损（亏损>20%）卖出100%,41.93,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-18,1.0653,1.3829,-22.97,因绝对止损（亏损>20%）卖出100%,41.86,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-21,1.0404,1.3829,-24.77,因绝对止损（亏损>20%）卖出100%,38.32,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-22,1.0657,1.3829,-22.94,因绝对止损（亏损>20%）卖出100%,43.55,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-04-23,1.0884,1.3829,-21.3,因绝对止损（亏损>20%）卖出100%,47.82,金叉,中轨,强势,因绝对止损（亏损>20%）卖出100%,019548
2025-05-12,1.2012,1.3829,-13.14,暂停定投,67.61,金叉,中轨,强势,暂停定投,019548
2025-05-13,1.2174,1.3829,-11.97,暂停定投,69.87,金叉,上轨,强势,暂停定投,019548
2025-05-14,1.2231,1.3829,-11.56,暂停定投,70.65,金叉,中轨,弱势,暂停定投,019548
2025-05-15,1.2243,1.3829,-11.47,暂停定投,70.82,金叉,中轨,强势,暂停定投,019548
2025-05-16,1.2289,1.3829,-11.14,暂停定投,71.51,金叉,中轨,弱势,暂停定投,019548
2025-05-19,1.2297,1.3829,-11.08,暂停定投,71.63,金叉,中轨,弱势,暂停定投,019548
2025-05-20,1.2256,1.3829,-11.37,暂停定投,69.94,金叉,中轨,弱势,暂停定投,019548
2025-05-21,1.2103,1.3829,-12.48,暂停定投,63.88,金叉,中轨,强势,暂停定投,019548
2025-05-22,1.2114,1.3829,-12.4,暂停定投,64.12,金叉,中轨,弱势,暂停定投,019548
2025-05-23,1.201,1.3829,-13.15,暂停定投,60.05,金叉,中轨,弱势,暂停定投,019548
2025-05-26,1.1996,1.3829,-13.25,暂停定投,59.5,金叉,中轨,强势,暂停定投,019548
2025-05-27,1.2271,1.3829,-11.27,暂停定投,66.06,金叉,中轨,强势,暂停定投,019548
2025-05-28,1.2221,1.3829,-11.63,暂停定投,64.03,金叉,中轨,强势,暂停定投,019548
2025-05-29,1.2247,1.3829,-11.44,暂停定投,64.64,金叉,中轨,弱势,暂停定投,019548
2025-05-30,1.2227,1.3829,-11.58,暂停定投,63.74,死叉,中轨,弱势,暂停定投,019548
2025-06-03,1.24,1.3829,-10.33,暂停定投,67.88,死叉,中轨,弱势,暂停定投,019548
2025-06-04,1.2435,1.3829,-10.08,暂停定投,68.65,金叉,中轨,弱势,暂停定投,019548
2025-06-05,1.2338,1.3829,-10.78,暂停定投,64.02,金叉,中轨,弱势,暂停定投,019548
2025-06-06,1.2452,1.3829,-9.96,卖10%,66.85,死叉,中轨,弱势,卖10%,019548
2025-06-10,1.2545,1.3829,-9.28,卖10%,69.12,死叉,中轨,弱势,卖10%,019548
2025-06-13,1.2368,1.3829,-10.56,暂停定投,59.22,死叉,中轨,强势,暂停定投,019548
2025-06-16,1.2534,1.3829,-9.36,卖10%,64.17,死叉,中轨,弱势,卖10%,019548
2025-06-17,1.241,1.3829,-10.26,暂停定投,58.46,死叉,中轨,弱势,暂停定投,019548
2025-06-18,1.2413,1.3829,-10.24,暂停定投,58.56,死叉,中轨,弱势,暂停定投,019548
2025-06-19,1.2408,1.3829,-10.28,暂停定投,58.31,死叉,中轨,强势,暂停定投,019548
2025-06-20,1.2353,1.3829,-10.67,暂停定投,55.59,死叉,中轨,弱势,暂停定投,019548
2025-06-23,1.2478,1.3829,-9.77,卖10%,60.15,死叉,中轨,弱势,卖10%,019548
2025-06-26,1.2778,1.3829,-7.6,卖10%,68.9,死叉,中轨,弱势,卖10%,019548
2025-06-30,1.2896,1.3829,-6.75,卖10%,71.89,金叉,上轨,弱势,卖10%,019548
